idpm;ih;latitud;longitud
2233;3070.0;39,4483673597673;-0,369496930794481
2232;11117.0;39,4488503717134;-0,370201766070597
4102;6278.0;39,4489395078037;-0,393616768896609
2325;2047.0;39,4489497957673;-0,379578888124879
4121;142.0;39,4489760714204;-0,393043402991905
2324;1821.0;39,4491883869572;-0,379430708993683
3407;8542.0;39,4493084710828;-0,360870913517102
4507;405.0;39,4497033207621;-0,336159913719637
1908;2993.0;39,4498700343707;-0,385207665429518
2222;455.0;39,450052604208;-0,369518104002462
4509;524.0;39,4502543581479;-0,335310579805871
4101;5337.0;39,4503375082928;-0,395433188596691
3406;10097.0;39,4503584976633;-0,359151458069816
2221;793.0;39,4503771230707;-0,369819197313473
2220;4509.0;39,4506027392069;-0,37013965737681
2218;2576.0;39,4506430238692;-0,36971117009391
4505;680.0;39,4507481405663;-0,340729606286933
4123;6081.0;39,4507707686424;-0,396281079625401
4510;29.0;39,4507999220827;-0,340952821421234
2323;2276.0;39,4508844972232;-0,379102317502194
4508;194.0;39,451112877066;-0,335285117022105
2307;680.0;39,4512761420524;-0,375088567016307
4504;1579.0;39,4513484968657;-0,340501376146508
1904;2046.0;39,4513799044208;-0,393692668258746
2322;1392.0;39,4514120422544;-0,378881679794815
3402;2793.0;39,4515245113028;-0,350664416553453
2219;824.0;39,4515356912628;-0,370559306754296
1909;3517.0;39,4515391331463;-0,384790270744569
2308;1743.0;39,4515551229424;-0,375191695776654
2217;4188.0;39,4515635811699;-0,367865589302857
4506;828.0;39,4515873589268;-0,341066148380742
2236;7277.0;39,451823399974;-0,37230296359217
2237;7689.0;39,4519788238039;-0,372197937169544
4503;2049.0;39,4520581991885;-0,337752480099002
3404;8628.0;39,4521387772395;-0,354249080310147
3409;1084.0;39,4521706753179;-0,347884813864799
3408;1176.0;39,4522468420426;-0,347772585922829
2309;420.0;39,4523826631977;-0,375842755723224
4502;1962.0;39,4524191084321;-0,33679697409664
1903;2637.0;39,4524380610842;-0,393084318717929
3405;12211.0;39,4525021463013;-0,354120449370293
2234;4015.0;39,4525381491472;-0,365575090656516
2234;4015.0;39,4525381491472;-0,365575090656516
2310;833.0;39,4525409207112;-0,375679550630337
2214;3387.0;39,4526391384625;-0,365014382416151
2321;1211.0;39,4526396365428;-0,378656301160544
2312;642.0;39,4526471341402;-0,376419736678854
2320;650.0;39,452749780873;-0,378417561241568
2238;1700.0;39,4527559526353;-0,372362172197439
2215;1150.0;39,4528674164591;-0,365500572590142
2311;1478.0;39,4529914915093;-0,376225975598478
526;6464.0;39,4530912425147;-0,372970306672833
2240;1509.0;39,4532175027007;-0,371249942041142
2239;1819.0;39,4532216069057;-0,371679179668912
3122;2079.0;39,4532999942264;-0,331512119170545
2216;918.0;39,4534125006629;-0,365978619421094
2242;1484.0;39,4535988617391;-0,370320383106418
2241;1306.0;39,4536242007491;-0,370714868131795
4501;57.0;39,4536443998496;-0,334753456592615
4501;57.0;39,4536443998496;-0,334753456592615
2213;4500.0;39,4538395052718;-0,362551431980952
3134;116.0;39,4539219834655;-0,331170300276645
1910;4619.0;39,4539890975473;-0,384304044961638
2319;438.0;39,4539907201349;-0,37830538828792
3121;2411.0;39,4540364487444;-0,330994161929224
2318;1243.0;39,4541318229717;-0,378111197003459
2422;5828.0;39,4541689119773;-0,399644195670192
2244;1611.0;39,4542034061957;-0,368863891127695
3132;2214.0;39,4542812891661;-0,330627818701964
2313;1169.0;39,4543185254898;-0,37692757379959
3411;8686.0;39,4543243852142;-0,350594790722863
2210;4413.0;39,4543489609644;-0,360851660281679
2314;1962.0;39,45435314778;-0,377194690374853
2243;1356.0;39,4543712074975;-0,3689058196244
2211;2523.0;39,4545560409995;-0,361679137931508
2411;8776.0;39,4545789344028;-0,406376609050819
2424;1042.0;39,4545890233207;-0,398357698696852
523;8336.0;39,4546967376674;-0,374306561695583
2425;1871.0;39,4547196140311;-0,398112142976602
2209;5468.0;39,454722369668;-0,360251223224292
2402;1133.0;39,4547338580162;-0,405191126496021
2328;1160.0;39,4547741429568;-0,375855488072045
2329;211.0;39,4548264291347;-0,375870606361964
2412;1410.0;39,4548372559838;-0,406213992897711
2256;2804.0;39,4548698492029;-0,353977803964628
2245;1604.0;39,4549187833134;-0,367557649360842
2317;813.0;39,4549420804813;-0,378044699477658
613;2833.0;39,4549673316826;-0,384176025085695
3906;358.0;39,4550116136014;-0,346163426214363
2315;1869.0;39,4550349334282;-0,37767250617913
2428;757.0;39,4550994917638;-0,396160421330251
3935;7563.0;39,4551190621096;-0,348969242847585
1911;1608.0;39,4551584931278;-0,391134522802469
2246;1385.0;39,4551881293922;-0,366541662561634
2404;12297.0;39,4552044418497;-0,405846801071323
2447;108.0;39,4552857262886;-0,399186656951662
601;9353.0;39,4552954753871;-0,379762256287296
1912;2925.0;39,4553560356837;-0,391115918500812
2426;1072.0;39,4554409243341;-0,397315033692864
2316;140.0;39,4554479772357;-0,378146822392981
2252;1453.0;39,455506151395;-0,369630816839495
2427;2157.0;39,4555908983506;-0,397046484745712
2207;4199.0;39,4556159931366;-0,357901253326926
502;7876.0;39,4556738699508;-0,374721722830124
2208;5032.0;39,4557365277411;-0,357877344798359
610;8970.0;39,4557728940814;-0,381796409549673
2251;1012.0;39,4558903804956;-0,370628677310128
3403;5216.0;39,4559228588214;-0,355970064287765
2405;1717.0;39,4560115139443;-0,4053667518692
2227;1405.0;39,4560891687615;-0,364413739215476
2430;814.0;39,4561195170411;-0,395618387563693
2212;2232.0;39,4561790061224;-0,363036472612487
2429;1197.0;39,4562349899034;-0,396316695147526
2420;1071.0;39,456297065221;-0,393801136154775
602;5567.0;39,4563518080748;-0,383788195638769
503;811.0;39,4563607615037;-0,372911146020164
3133;81.0;39,4565033943853;-0,331108232166266
2228;1449.0;39,4565111109093;-0,363818980763204
2228;1449.0;39,4565111109093;-0,363818980763204
2409;656.0;39,4566192927384;-0,404005805834109
1914;1574.0;39,4566259282643;-0,388091544810269
1913;175.0;39,4566623554376;-0,388260514257866
2423;5752.0;39,4567150424017;-0,401183799221015
2408;8270.0;39,4567430368167;-0,404016627820468
3104;2422.0;39,4568009971775;-0,331057963820622
2205;1804.0;39,4568884082139;-0,356249107363089
2206;1754.0;39,4568895988734;-0,356600474702119
2431;1648.0;39,4568935745469;-0,395520691393656
2257;2992.0;39,4569152638456;-0,356104976088943
2448;267.0;39,4569608032389;-0,397085600320886
3120;1916.0;39,456976893922;-0,331310253799303
2401;9582.0;39,4569959226316;-0,403438646256492
615;2185.0;39,4570468311812;-0,383711016007329
2225;1576.0;39,4570527335993;-0,362092079649351
2225;1576.0;39,4570527335993;-0,362092079649351
2415;290.0;39,4570571644431;-0,403535812737794
2230;1383.0;39,4570812096412;-0,36345776281927
2230;1383.0;39,4570812096412;-0,36345776281927
2226;934.0;39,4570966126214;-0,362420615783582
2226;934.0;39,4570966126214;-0,362420615783582
2419;6809.0;39,4571097964737;-0,402106773908105
2403;2858.0;39,4571906888085;-0,406229524437402
2445;650.0;39,4572096922909;-0,395980925046919
529;7219.0;39,457267243388;-0,374853464953087
2446;248.0;39,4573395326767;-0,397221865474503
2444;907.0;39,4573409438804;-0,396642513664665
2258;4341.0;39,4574118126539;-0,357182051202643
2410;688.0;39,4575268072634;-0,404313509696072
522;5727.0;39,4576120909131;-0,374279565191287
3902;2239.0;39,4576250287882;-0,350266734044523
3904;6185.0;39,457650068657;-0,345147030323129
2407;11788.0;39,457706343131;-0,403020547309009
2432;161.0;39,4577136227863;-0,394468871173627
506;6362.0;39,4577180307541;-0,37377781725695
3919;2196.0;39,45779385454;-0,350230043607089
3907;944.0;39,4578095147991;-0,348215012377548
2259;1483.0;39,4578816214852;-0,364264747983051
2259;1483.0;39,4578816214852;-0,364264747983051
2224;1757.0;39,4579689715519;-0,360412853519159
2224;1757.0;39,4579689715519;-0,360412853519159
2223;1639.0;39,4580122719946;-0,359893078678725
2433;1455.0;39,4580248227211;-0,394278744609112
3903;8078.0;39,4581027843147;-0,344686756904326
530;6412.0;39,4582528351508;-0,372512575776342
3908;2017.0;39,4582671480808;-0,34822276130414
518;3988.0;39,4582738251626;-0,376556670768879
2441;222.0;39,4583547540339;-0,398385761809989
2442;721.0;39,458423247677;-0,397739077315718
609;7532.0;39,458432170515;-0,383875836700976
2125;4460.0;39,4584378162695;-0,354019073502383
2414;79.0;39,4585006867201;-0,402749108015806
505;2204.0;39,4585259810038;-0,374767300435247
2443;1176.0;39,4585333517059;-0,397287186243113
521;5283.0;39,4586638265629;-0,371758788422874
504;3972.0;39,4586944215667;-0,377335909895186
511;1845.0;39,4587205253725;-0,368747163853269
2406;4843.0;39,4587638586159;-0,401570470893615
2435;439.0;39,458790318868;-0,395684550346401
3128;4423.0;39,458797294526;-0,336284094552944
510;6374.0;39,4588110584653;-0,371184850997332
2434;588.0;39,4588240447644;-0,395848039898156
3926;6726.0;39,458900271288;-0,343175231327387
2440;696.0;39,4589749339613;-0,398509416384105
2413;7901.0;39,45902573324;-0,402902383499257
528;2178.0;39,4590274202844;-0,373573895477583
3511;8078.0;39,4590550661331;-0,403306375520114
2437;166.0;39,4591250879378;-0,39749032549874
3922;4386.0;39,4591575168593;-0,340761870966638
604;11940.0;39,4591679882859;-0,384571287178782
2439;1253.0;39,4592086643324;-0,398234365354577
3905;8139.0;39,4592380683683;-0,342881859635939
3127;4772.0;39,4592558601062;-0,333259814179417
3914;368.0;39,4592560387651;-0,340329308140247
1902;3491.0;39,4592936608831;-0,38844362284641
3921;1253.0;39,4592950028637;-0,346986422029134
3920;1844.0;39,459296041638;-0,347988322877275
2124;5447.0;39,4593218234301;-0,35391077188406
727;6109.0;39,4593866378762;-0,401083257978015
427;1217.0;39,4594015970993;-0,36107586196842
614;6419.0;39,4594458937377;-0,383090985945624
508;1254.0;39,4594690377581;-0,371902390885522
2436;340.0;39,4595519108665;-0,39716416728546
527;2422.0;39,4596136518904;-0,372177902001116
726;3044.0;39,4596144165833;-0,400671520043341
3913;8002.0;39,4597464815274;-0,341793547285024
3927;1980.0;39,4597633950994;-0,348148455489922
3918;2381.0;39,4597860975742;-0,350286439072035
1920;2651.0;39,4597945270282;-0,385965263467541
512;1321.0;39,459824868798;-0,369369547558503
532;2701.0;39,4598445398355;-0,377731924764576
416;5521.0;39,4599347075284;-0,358832303556091
3916;293.0;39,4599816745579;-0,340253651167135
509;2152.0;39,460024576889;-0,371207401558928
3923;3962.0;39,4600303564338;-0,344351338632047
520;5372.0;39,4600389564634;-0,368493410777464
3901;1682.0;39,4601326445001;-0,350805575219673
3917;525.0;39,4602175134905;-0,340059930321339
725;5653.0;39,4602195758171;-0,400176488086855
517;1398.0;39,4602418926844;-0,365722717457825
616;10648.0;39,460283368148;-0,385364330424621
531;4311.0;39,4603336121171;-0,378455587468546
3924;4001.0;39,4603388635724;-0,345627107080275
3114;716.0;39,4603611948845;-0,335485486817104
3510;46.0;39,4603801283709;-0,403946164307245
3509;7188.0;39,460380752656;-0,404105999406892
514;7652.0;39,4603837238138;-0,367452032048049
3512;7879.0;39,4604324463869;-0,403764441166696
3513;287.0;39,4604845540074;-0,40245695202064
3915;7406.0;39,4604857977623;-0,340825752659675
3931;420.0;39,4604904723955;-0,346802787875461
3123;392.0;39,4605022770998;-0,333091501739839
3929;370.0;39,4605184972008;-0,34543103051262
535;744.0;39,4605473143853;-0,3744430841876
537;1194.0;39,460622836444;-0,366189664344229
3909;770.0;39,4606616452062;-0,347936613145505
507;1294.0;39,4606727191683;-0,372752948704862
3130;4901.0;39,4607165896828;-0,33518332299736
524;667.0;39,4608265207186;-0,368788912264184
519;5678.0;39,4608353609108;-0,366600639344271
422;1328.0;39,4608408148403;-0,363766401596593
3126;3023.0;39,4608845501352;-0,332021771947027
2127;4936.0;39,460894970389;-0,356414868613952
513;2004.0;39,4608981085069;-0,369155185590155
724;4211.0;39,4609013266965;-0,399293770587084
3925;4570.0;39,4609405074926;-0,348112506308948
618;4620.0;39,4609893469775;-0,382675297590441
534;373.0;39,4610117350135;-0,378133423623717
2128;4918.0;39,4610182608947;-0,352968215984317
3105;3088.0;39,4610861329759;-0,331902616916476
3118;6539.0;39,4611255345612;-0,339793138509375
533;2293.0;39,4611413448718;-0,378673776208523
2126;3207.0;39,4612019978133;-0,355469648047403
3111;353.0;39,4612846014362;-0,337836244041011
605;8538.0;39,4613290249889;-0,385927533889742
620;4131.0;39,46137526623;-0,387582967627494
3930;226.0;39,4613958420729;-0,350123387659769
723;2705.0;39,4614555167155;-0,39882892679179
1617;1726.0;39,4615848520488;-0,341198790974551
3514;82.0;39,4615931197122;-0,404659896850749
417;5337.0;39,4616008819268;-0,360283928363852
3129;5741.0;39,4616054964118;-0,338156525001992
515;583.0;39,4616308682617;-0,365421064062969
1616;356.0;39,4616608178337;-0,34080364667955
423;7181.0;39,4616859441744;-0,364365221210353
426;4263.0;39,4617649739521;-0,364404356439362
2129;5318.0;39,4617660475681;-0,352905120082594
431;1150.0;39,4617874026876;-0,359197136720233
3928;4365.0;39,4617979787057;-0,350937157639009
722;220.0;39,4617983930092;-0,398904191976189
720;4092.0;39,4618163890618;-0,398294281526508
721;709.0;39,4618354782912;-0,398997797753245
705;1052.0;39,4618421298228;-0,396206232220716
430;1368.0;39,4618598857337;-0,359034918500937
3116;199.0;39,4619452917892;-0,335573814576579
2123;2477.0;39,4619645063332;-0,357746496651519
3310;6969.0;39,4619787230765;-0,33822037418934
617;11309.0;39,462025486969;-0,3866028544004
3117;533.0;39,4620801345609;-0,336135764536694
1618;560.0;39,4621040086754;-0,341758392171737
3311;9753.0;39,4621634362355;-0,338223025850958
1615;5460.0;39,4622633053051;-0,340378464219931
429;2458.0;39,4622872803669;-0,361553469943208
1619;1691.0;39,4623028596791;-0,343099432353149
428;1381.0;39,4623297744048;-0,361080891111269
2130;5202.0;39,4624491568175;-0,353081564835777
2122;3433.0;39,4624541928016;-0,358198871318449
3309;7880.0;39,4624720637856;-0,33763688721788
516;498.0;39,4624731993673;-0,366011264243649
706;1206.0;39,4624908826907;-0,397023417140066
719;4651.0;39,4625916496604;-0,397594784944107
407;1948.0;39,4626394935596;-0,365043607999843
3507;6930.0;39,4627247512793;-0,405540445006919
3321;382.0;39,462765671016;-0,330219855523561
424;4887.0;39,4627702181129;-0,362063983641974
3508;36.0;39,4627784910362;-0,405419471513358
434;6515.0;39,4628353839499;-0,361636406207606
408;3622.0;39,4628634534311;-0,36421137697647
3319;326.0;39,4628845007328;-0,331420281653455
1614;6055.0;39,4628921210331;-0,342493381942527
3317;185.0;39,4629151132667;-0,333718351811453
704;3428.0;39,4629357548261;-0,397080437455043
325;2908.0;39,4630143970134;-0,378094049190565
3045;1502.0;39,4630149872399;-0,328280199802573
3318;442.0;39,4630315147129;-0,332592416369982
3525;2069.0;39,4630453274833;-0,412038327146141
3320;294.0;39,4630467676634;-0,331517249956763
708;655.0;39,4630482145598;-0,400697558185174
718;769.0;39,4630896028768;-0,397168715139775
3529;2429.0;39,4631020649895;-0,414534473192074
3528;379.0;39,4631160445202;-0,414845398561268
1620;744.0;39,4631204056638;-0,345548044953463
323;2855.0;39,4631345295179;-0,377649648038695
415;7463.0;39,4631600028231;-0,360525771211185
3526;2470.0;39,4631694450081;-0,408916681968434
3044;1391.0;39,463170739947;-0,326556996443741
3316;494.0;39,4631717798966;-0,333611482625943
3527;565.0;39,4631780905355;-0,414553496600527
402;498.0;39,4631804320438;-0,367597984572262
2131;4713.0;39,4631922206404;-0,355330851188923
404;1666.0;39,4632273361017;-0,365190668389503
820;1570.0;39,4632355184095;-0,389068351774239
606;7262.0;39,4632775585519;-0,38593624735326
328;8709.0;39,4632807481044;-0,377547691949643
3523;2171.0;39,4633089080754;-0,410123402215845
3530;177.0;39,4633089080754;-0,410123402215845
332;6328.0;39,4633218688186;-0,377655687540046
3315;328.0;39,4633219708884;-0,335227578482535
603;10603.0;39,4633646705973;-0,387378765325848
3314;427.0;39,4633812895549;-0,335063580006146
3522;1813.0;39,4634796569498;-0,406972245274978
412;4972.0;39,4634893486216;-0,360923367056847
3308;6781.0;39,4634941718717;-0,336849048491082
607;10088.0;39,4635493268714;-0,387690668409968
733;907.0;39,4635605774751;-0,400965976189406
737;2866.0;39,4635615399166;-0,404581877593798
3313;377.0;39,4635652900273;-0,336155021805965
3323;418.0;39,4635857668055;-0,328991687722039
3043;1625.0;39,4635926913193;-0,324809454338812
409;2422.0;39,4636057614577;-0,362769585151871
717;4422.0;39,4636165702086;-0,396486795273486
735;2338.0;39,4636214814792;-0,403102887700997
730;478.0;39,4636396463753;-0,399519314069041
3524;804.0;39,4636408560831;-0,410017030344753
1513;5596.0;39,463653284365;-0,358994982214776
3322;723.0;39,4636568672571;-0,329758627749292
1613;6137.0;39,4636761216414;-0,345130459822713
736;1835.0;39,4637069722241;-0,403682164115979
732;1788.0;39,4637099431846;-0,400636035922375
2107;4860.0;39,4637273614317;-0,352092681267044
619;896.0;39,4637685603864;-0,38402502446799
307;1761.0;39,4637688579204;-0,372700066098308
1621;1866.0;39,4637703612265;-0,346462859202986
711;1700.0;39,4637777148759;-0,39931233766277
734;1790.0;39,4638136498698;-0,401092294481924
405;1001.0;39,4638259804398;-0,365534856660027
710;1554.0;39,4638656853432;-0,399860672176453
411;4918.0;39,4639030204388;-0,361325950409818
741;5437.0;39,4639303486672;-0,395458355746776
3324;1525.0;39,463937168425;-0,328839905161001
612;6316.0;39,4639651217093;-0,381887020131669
728;1286.0;39,4639863980393;-0,396579165122313
739;3363.0;39,4640095038835;-0,393641387399592
731;1338.0;39,4640338969021;-0,400774010311449
701;1974.0;39,4640926663111;-0,394382316536293
403;741.0;39,464103568253;-0,365408880037897
740;2298.0;39,4641652433745;-0,392442355907072
326;8945.0;39,4641677978319;-0,375721735309321
742;2636.0;39,4641730591842;-0,389619449466614
743;2280.0;39,4642550479371;-0,390224726788396
1612;7128.0;39,4642786488114;-0,347152798153425
401;817.0;39,4642813571026;-0,368673881994808
3515;8896.0;39,4642861854968;-0,405399746116749
320;14221.0;39,4642951411748;-0,375098019739185
3516;153.0;39,4643015343189;-0,405502546192007
738;410.0;39,4643070730064;-0,403527888871002
324;2463.0;39,4643457413181;-0,377593164776995
1514;7916.0;39,4643484717537;-0,357775774761924
322;2344.0;39,4643487100273;-0,370322170820034
716;762.0;39,4643997121018;-0,393971196239752
1607;582.0;39,4644600962557;-0,342040018641502
1601;1732.0;39,4644666043117;-0,348774363800764
2108;4385.0;39,4644679126646;-0,351550804994745
3004;2001.0;39,4644780682106;-0,328759043098519
3306;8332.0;39,4646398463129;-0,335887469810905
611;8907.0;39,464644090697;-0,381008283846774
709;623.0;39,4646500781993;-0,40091919290312
406;1444.0;39,4646530969255;-0,364674280982807
829;1902.0;39,4646835102883;-0,387934754039444
308;2289.0;39,4647157350434;-0,372013077581075
306;4117.0;39,4647926309937;-0,373009893719877
3505;9312.0;39,464843122775;-0,406168235627789
2121;2144.0;39,4648773589525;-0,350231114843964
3506;311.0;39,4649339042143;-0,407556704077476
2134;6751.0;39,4649838111804;-0,349531677325373
2113;5911.0;39,4650738531304;-0,351559178221871
703;3794.0;39,4650962305237;-0,394805400270027
702;2220.0;39,4651660220221;-0,393052198349206
1528;4325.0;39,4651790573573;-0,357504512071405
410;5792.0;39,4652030825628;-0,36206385260877
3305;6605.0;39,4652218765504;-0,33573980810407
714;568.0;39,465250312248;-0,394437873683222
309;558.0;39,4652676446332;-0,371936748567713
1608;580.0;39,4653476261523;-0,343025541112136
1609;372.0;39,4654172426699;-0,343351287395006
3018;1963.0;39,4654208247411;-0,329137329343895
3005;392.0;39,4654712525447;-0,328780517466073
1524;3107.0;39,4654751500045;-0,359517207376088
822;4953.0;39,4655560763893;-0,389024756111572
310;9320.0;39,4655786858574;-0,371798272798095
3518;225.0;39,4655825177916;-0,404758840176661
304;8506.0;39,4656169443553;-0,372498189769494
301;741.0;39,4656340282271;-0,365519043016766
302;5215.0;39,4656353136646;-0,374186223598427
3026;1537.0;39,4656483468921;-0,324761630313753
1610;416.0;39,4656643097062;-0,344338722424591
801;734.0;39,4656734084599;-0,389243756527896
802;5304.0;39,4656995548373;-0,389207387758914
830;1991.0;39,4657546497011;-0,387045481228698
2513;8120.0;39,4657658547399;-0,383216092303914
3027;1312.0;39,4657704110158;-0,324918379303705
707;667.0;39,4658016712772;-0,394520682397413
2135;2697.0;39,4658096508914;-0,353416065456346
803;3397.0;39,465889154934;-0,389163698113174
2133;6905.0;39,4660095908368;-0,352996753029782
3041;40.0;39,4660330785274;-0,327839113647892
2120;5037.0;39,4660410288782;-0,350943913535748
3006;1819.0;39,4660564964425;-0,328537551741546
305;7529.0;39,4660584730944;-0,371455171315366
314;552.0;39,4660866212161;-0,368567701308465
3304;8033.0;39,4662078195809;-0,335217972181457
2101;1911.0;39,466208740237;-0,35558357870901
810;8250.0;39,4662197392326;-0,385723186723947
713;2281.0;39,4662758580386;-0,392172953522128
2502;2970.0;39,4662824156047;-0,382003897914743
2501;7733.0;39,4663069583985;-0,381928440742477
712;874.0;39,4663209619683;-0,392365520739085
3517;8138.0;39,4663512080095;-0,405608256408624
303;1166.0;39,4664040919889;-0,372698000775878
1515;7595.0;39,4664841878545;-0,356728576517104
1540;1604.0;39,4665041408413;-0,356936856604209
818;4616.0;39,466526813795;-0,393244155213587
1819;1037.0;39,4665326483517;-0,339585207877362
2132;7218.0;39,4665615722811;-0,35485457732689
2119;4366.0;39,4666475940777;-0,350697137135164
2512;6542.0;39,4666489956202;-0,383039171590194
1811;688.0;39,4666903249575;-0,337622518329833
2533;6714.0;39,466692515608;-0,382610668047841
313;9669.0;39,4668531037805;-0,368770467625198
3302;6785.0;39,4668671420853;-0,335240739314426
824;8272.0;39,4668807476118;-0,389416783481332
312;8353.0;39,4668907863998;-0,369479552628543
108;5807.0;39,4668988570685;-0,380799468450558
1541;4563.0;39,4669040649461;-0,356650381592149
3042;463.0;39,4669478770563;-0,327829217313771
413;3803.0;39,4669787366022;-0,362792045548302
317;1878.0;39,4669897514443;-0,366277779631816
3017;1897.0;39,4669962662091;-0,328903450469297
3009;268.0;39,4670111029707;-0,328739989247046
3519;752.0;39,467043560194;-0,404930993484842
3503;9137.0;39,467047071931;-0,406426108605165
1812;1340.0;39,467054557355;-0,339212009246163
3008;1450.0;39,4670886231276;-0,328366127538322
3504;66.0;39,4670976573931;-0,406319576377135
816;4367.0;39,4671218569936;-0,392814101192456
2529;1869.0;39,4671555202924;-0,385890165285732
1523;4951.0;39,4671737804321;-0,360168249532913
804;13671.0;39,4672415909759;-0,391377193716233
832;1296.0;39,4672561089747;-0,388567511158736
311;1471.0;39,4673310467154;-0,370772194836222
316;8802.0;39,4673360141437;-0,367659538208561
1813;1325.0;39,4673742157252;-0,339908566599413
133;8870.0;39,4674082558119;-0,376397677444959
1539;5841.0;39,4674271540883;-0,357766484841
3521;118.0;39,4674454445989;-0,405947063469897
3520;9296.0;39,4674520940781;-0,405831678822728
3028;282.0;39,4674657196698;-0,325929478148182
1542;6998.0;39,4675375307181;-0,356216944460507
3010;461.0;39,4675524023196;-0,327179082110932
3303;8095.0;39,4675695335268;-0,334942860321773
2116;5678.0;39,4675814422423;-0,350541821258564
3029;525.0;39,4676528575795;-0,328756033027823
2536;7705.0;39,4676552425642;-0,38293150682874
3012;860.0;39,467668444389;-0,328403797068998
3031;690.0;39,4677285071373;-0,330070201657852
3030;797.0;39,4677329840494;-0,329425632259576
109;2494.0;39,4677499431947;-0,376993592454549
1808;1443.0;39,4677520809296;-0,341622001592757
1538;5726.0;39,4677752889395;-0,358948686611895
3011;1417.0;39,4677987797712;-0,328268086321659
202;7484.0;39,4678028743665;-0,373862036179619
3033;862.0;39,4678044871857;-0,330659624046801
103;11965.0;39,4678284370289;-0,378170520124597
3034;899.0;39,467842174014;-0,331439175256932
3301;6729.0;39,467848341628;-0,33506684582931
315;8524.0;39,4678567708009;-0,367190034645375
923;9643.0;39,467893605899;-0,395081871598449
3035;798.0;39,4679000329803;-0,332539261596266
3036;719.0;39,4679415108016;-0,332352127789221
1809;1352.0;39,4679528499917;-0,341945739551648
2117;4806.0;39,4679992157885;-0,350149915925522
1814;775.0;39,4680476821041;-0,338899635251947
805;2793.0;39,468141110124;-0,390999040025276
225;1616.0;39,4682426118772;-0,370061587699964
3032;288.0;39,4682744103217;-0,33048276955629
105;10230.0;39,4683027788818;-0,380132354510656
901;13700.0;39,4683057268968;-0,395241178801765
3501;9663.0;39,4683069078617;-0,406509823827471
203;6614.0;39,4683096622628;-0,373152432818512
2114;880.0;39,4683254377585;-0,351988738872849
806;2624.0;39,4683310009785;-0,390909686802111
318;9111.0;39,4683333558202;-0,36529602514372
3025;1563.0;39,4683390738104;-0,325483722290283
2531;6808.0;39,4683955947432;-0,383841729141387
826;5220.0;39,4684333830256;-0,391934184175624
3201;1732.0;39,468466786719;-0,324797068610248
1815;907.0;39,4684744918857;-0,33882931894043
921;10177.0;39,4685098292288;-0,39906593407886
106;3503.0;39,4685912064887;-0,381354736469912
3502;71.0;39,4686187924276;-0,40629177477268
924;8733.0;39,4686561791213;-0,393448754991198
3016;1647.0;39,4687022968014;-0,328651520908048
2532;7654.0;39,4687141996639;-0,383694437891629
321;10480.0;39,4687617229709;-0,363826580265183
3312;7144.0;39,4687858658869;-0,334762912558062
902;910.0;39,4687909908371;-0,399976030525494
3039;89.0;39,4688399816379;-0,328438919352717
1508;3850.0;39,4688469510293;-0,355702000912448
3013;1831.0;39,468879586119;-0,328123184503825
